timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,estimated
1975,182.767,35.2469,35.3468,35.2735
1976,182.782,35.3876,35.3677,35.2914
1977,182.778,35.3484,35.3683,35.2985
1978,182.784,35.2995,35.3894,35.2978
1979,182.799,35.3701,35.3701,35.3072
1980,182.814,35.4109,35.4009,35.3231
1981,182.829,35.5617,35.4419,35.3615
1982,182.844,35.5225,35.4126,35.3826
1983,182.859,35.5234,35.4135,35.399
1984,182.873,35.4941,35.4341,35.4085
1985,182.888,35.4947,35.4547,35.4175
1986,182.902,35.5653,35.4655,35.4363
1987,182.917,35.5458,35.4958,35.4498
1988,182.921,35.5164,35.4864,35.4547
1989,182.935,35.6268,35.527,35.4787
1990,182.949,35.6372,35.5073,35.4972
1991,182.963,35.5979,35.568,35.5095
1992,182.977,35.5385,35.5385,35.5078
1993,182.991,35.5692,35.5992,35.5159
1994,183.004,35.68,35.6001,35.5395
1995,183.017,35.5708,35.5808,35.5392
1996,183.031,35.6016,35.6416,35.5484
1997,183.029,35.7322,35.6123,35.5731
1998,183.042,35.6729,35.653,35.5856
1999,183.039,35.6737,35.6937,35.5976
2000,183.051,35.7442,35.6842,35.6171
2001,183.064,35.7846,35.7047,35.6397
2002,183.077,35.6552,35.7151,35.6377
2003,183.09,35.6853,35.7252,35.6418
2004,183.103,35.8154,35.7654,35.6681
2005,183.115,35.8154,35.7554,35.6874
2006,183.127,35.8451,35.8351,35.7123
2007,183.14,35.725,35.7849,35.7091
2008,183.155,35.8241,35.8041,35.7239
2009,183.159,35.8035,35.7935,35.731
2010,183.171,35.8227,35.7927,35.7395
2011,183.183,35.8814,35.7915,35.7552
2012,183.195,35.8902,35.7903,35.7685
2013,183.206,35.9687,35.8089,35.7921
2014,183.218,35.8771,35.8171,35.7965
2015,183.229,35.9552,35.8553,35.8147
2016,183.24,35.8932,35.8433,35.8182
2017,183.256,35.9609,35.871,35.8337
2018,183.267,36.0485,35.8688,35.8589
2019,183.272,35.8762,35.9361,35.8558
2020,183.282,35.9535,35.9136,35.8641
2021,183.292,35.931,35.921,35.8676
2022,183.301,36.0579,35.9581,35.8926
2023,183.311,35.9953,35.9255,35.8996
2024,183.32,35.8727,35.9526,35.8879
2025,183.329,35.9297,35.9597,35.8886
2026,183.337,35.917,35.9869,35.8893
2027,183.345,36.004,35.9641,35.9018
2028,183.353,36.0112,35.9613,35.9123
2029,183.363,36.0378,35.948,35.9235
2030,183.364,36.0258,35.9859,35.9326
2031,183.371,36.0033,35.9933,35.9366
2032,183.378,35.9708,36.0307,35.9372
2033,183.385,36.0582,36.0083,35.9497
2034,183.391,35.9862,36.036,35.95
2035,183.397,36.1338,36.044,35.9737
2036,183.404,36.1413,36.0416,35.9925
2037,183.407,36.13,36.0602,36.0061
2038,183.412,35.9389,36.0486,35.986
2039,183.418,36.0766,36.0667,35.9935
2040,183.415,36.0258,36.0058,35.9869
2041,183.419,36.1044,36.0546,35.9975
2042,183.424,36.0735,36.0436,35.9999
2043,183.428,36.0129,36.0428,35.9923
2044,183.432,35.9824,36.0522,35.9826
2045,183.435,36.1016,36.0318,35.9924
2046,183.439,36.0814,36.0715,35.9993
2047,183.442,36.0815,36.0516,36.0031
2048,183.444,35.9919,36.0617,35.9928
2049,183.447,36.2018,36.0821,36.0189
2050,183.446,36.0728,36.0329,36.0149
2051,183.447,36.133,36.0432,36.0219
2052,183.449,36.0739,36.044,36.018
2053,183.451,36.1045,36.0547,36.0205
2054,183.453,36.1053,36.0554,36.0225
2055,183.454,36.1162,36.0962,36.0284
2056,183.456,36.1173,36.0475,36.0296
2057,183.434,36.1083,36.0883,36.031
2058,183.434,36.139,36.0991,36.0374
2059,183.435,36.0702,36.0801,36.0302
2060,183.436,36.1313,36.0814,36.0342
2061,183.432,35.9925,36.0823,36.0156
2062,183.432,36.0134,36.1231,36.0076
2063,183.433,36.1341,36.0543,36.0155
2064,183.433,36.0556,36.0856,36.0113
2065,183.433,36.0663,36.0663,36.0084
2066,183.433,36.1271,36.0673,36.0156
2067,183.433,36.208,36.0684,36.0335
2068,183.433,36.1092,36.0693,36.0316
2069,183.433,36.1101,36.0602,36.0296
2070,183.433,36.1011,36.0612,36.0266
2071,183.428,36.2117,36.092,36.0433
2072,183.427,36.1926,36.043,36.0494
2073,183.427,36.0539,36.0639,36.0338
2074,183.426,36.2342,36.0547,36.0493
2075,183.426,36.1253,36.0554,36.044
2076,183.425,36.0263,36.0861,36.0267
2077,183.405,36.017,36.0369,36.0081
2078,183.405,36.0976,36.0677,36.0087
2079,183.404,36.0087,36.0685,35.9953
2080,183.403,36.0992,36.0593,35.9985
2081,183.402,35.9706,36.0703,35.9817
2082,183.395,36.0011,36.041,35.9715
2083,183.394,36.0716,36.0916,35.9781
2084,183.394,36.0923,36.0723,35.9848
2085,183.393,35.9234,36.0232,35.9603
2086,183.392,36.0038,36.0337,35.9549
2087,183.391,36.0144,36.0144,35.9512
2088,183.39,36.0848,36.0349,35.9606
2089,183.389,36.0552,36.0153,35.9616
2090,183.388,36.0058,36.0257,35.9553
2091,183.387,35.9463,36.0461,35.9427
2092,183.38,36.0863,36.0463,35.9546
2093,183.379,36.0465,36.0265,35.9559
2094,183.379,35.9767,36.0266,35.946
2095,183.378,35.9966,36.0165,35.9409
2096,183.377,36.0664,36.0364,35.9491
2097,183.369,35.9763,35.9863,35.9376
2098,183.369,35.9359,35.9758,35.9219
2099,183.368,36.0052,36.0152,35.9235
2100,183.367,35.9546,35.9746,35.914
2101,183.366,36.0634,35.9936,35.9249
2102,183.366,36.0425,35.9926,35.9297
2103,183.359,36.0214,36.0014,35.9303
2104,183.358,35.9002,36.01,35.9126
2105,183.357,35.9486,35.9885,35.9052
2106,183.357,36.0067,35.9867,35.9085
2107,183.356,35.9947,36.0146,35.911
2108,183.356,36.0026,36.0125,35.9139
2109,183.355,35.9902,36.0201,35.9145
2110,183.354,35.9975,36.0175,35.9159
2111,183.354,36.0845,36.0247,35.9308
2112,183.353,35.9019,36.0016,35.9121
2113,183.343,36.097,35.9973,35.9275
2114,183.342,36.0335,36.0036,35.9296
2115,183.341,36.0105,35.9806,35.9259
2116,183.341,35.9862,35.9962,35.9205
2117,183.35,35.9916,35.9816,35.9165
2118,183.349,36.0265,35.9966,35.9199
2119,183.348,35.9714,36.0013,35.9142
2120,183.347,36.0456,35.9958,35.9209
2121,183.346,35.92,35.9898,35.9061
2122,183.345,35.9735,35.9735,35.902
2123,183.344,35.967,36.0069,35.9002
2124,183.338,36.0695,35.9898,35.9132
2125,183.336,35.9128,35.9825,35.8982
2126,183.335,35.975,35.9451,35.8938
2127,183.332,36.0268,35.987,35.9014
2128,183.33,36.0086,35.9688,35.9029
2129,183.328,35.9604,35.9604,35.8958
2130,183.325,35.9515,35.9416,35.8877
2131,183.322,35.9423,35.9721,35.8822
2132,183.319,36.0423,35.9728,35.8934
2133,183.316,35.9532,35.9731,35.8879
2134,183.305,35.9508,35.9607,35.8821
2135,183.302,35.9632,35.993,35.8818
2136,183.298,36.0621,35.9528,35.8938
2137,183.3,35.9493,35.9294,35.8839
2138,183.296,35.9014,35.9312,35.869
2139,183.29,35.9271,35.947,35.8627
2140,183.284,35.8957,35.9057,35.85
2141,183.28,35.8872,35.9367,35.8411
2142,183.274,35.8956,35.9055,35.8334
2143,183.268,35.8933,35.923,35.8282
2144,183.256,35.8617,35.8815,35.8161
2145,183.248,35.85,35.8995,35.8062
2146,183.241,35.9071,35.9071,35.8078
2147,183.233,35.7862,35.8653,35.7872
2148,183.225,35.9029,35.8831,35.7907
2149,183.217,35.8414,35.8908,35.7839
2150,183.205,35.7573,35.8364,35.7617
2151,183.198,35.8573,35.8672,35.7624
2152,183.189,35.8263,35.846,35.7563
2153,183.178,35.765,35.8539,35.7424
2154,183.165,35.6818,35.8003,35.7149
2155,183.158,35.7724,35.8119,35.7089
2156,183.147,35.702,35.7907,35.6916
2157,183.135,35.7899,35.7801,35.6911
2158,183.123,35.7304,35.7895,35.6817
2159,183.11,35.681,35.75,35.6638
2160,183.097,35.7991,35.7499,35.6682
2161,183.084,35.7798,35.7503,35.668
2162,183.07,35.7213,35.7312,35.657
2163,183.056,35.6431,35.7219,35.6355
2164,183.042,35.5456,35.6835,35.6011
2165,183.021,35.6434,35.6926,35.5904
2166,183.009,35.5979,35.6766,35.5738
2167,182.989,35.5286,35.6172,35.5458
2168,182.977,35.4639,35.6213,35.5147
2169,182.961,35.5352,35.6237,35.5021
2170,182.939,35.5064,35.6048,35.486
2171,182.926,35.5111,35.5897,35.4733
2172,182.909,35.4259,35.5635,35.4481
2173,182.891,35.4886,35.5672,35.4385
2174,182.872,35.3941,35.5611,35.4157
2175,182.849,35.456,35.5248,35.4048
2176,182.823,35.4509,35.4902,35.3925
2177,182.822,35.4278,35.5162,35.3815
2178,182.802,35.3445,35.4722,35.3567
2179,182.782,35.3402,35.4482,35.335
2180,182.762,35.464,35.4051,35.3343
2181,182.741,35.3722,35.4212,35.3199
2182,182.72,35.3493,35.3983,35.3033
2183,182.699,35.3269,35.4446,35.2898
2184,182.678,35.2655,35.4029,35.2665
2185,182.65,35.2626,35.3705,35.2455
2186,182.623,35.3194,35.3096,35.2333
2187,182.606,35.0531,35.318,35.183
2188,182.579,35.1887,35.2574,35.1612
2189,182.562,35.0602,35.227,35.1223
2190,182.539,35.0689,35.1768,35.0903
2191,182.517,35.0385,35.166,35.0601
2192,182.494,34.9593,35.1752,35.0251
2193,182.471,35.0568,35.1353,35.0105
2194,182.448,35.0759,35.1249,35.0009
2195,182.425,35.0066,35.0459,34.9769
2196,182.39,34.8491,35.0453,34.9332
2197,182.36,34.9272,35.0253,34.9102
2198,182.337,34.8386,35.0151,34.8777
2199,182.314,34.8186,34.9952,34.8482
2200,182.29,34.8774,34.9755,34.833
2201,182.266,34.8381,34.9558,34.8134
2202,182.242,34.779,34.8869,34.784
2203,182.219,34.7986,34.8869,34.7642
2204,182.195,34.6711,34.8771,34.7282
2205,182.171,34.7301,34.838,34.7069
2206,182.14,34.6128,34.7992,34.6691
2207,182.112,34.672,34.7603,34.6463
2208,182.081,34.6925,34.7317,34.6294
2209,182.063,34.7616,34.7027,34.6248
2210,182.039,34.6642,34.6642,34.6029
2211,182.014,34.6062,34.6945,34.5787
2212,181.989,34.4601,34.6759,34.5359
2213,181.958,34.5399,34.6478,34.5132
2214,181.939,34.5505,34.5898,34.4933
2215,181.913,34.5122,34.522,34.4669
2216,181.873,34.4154,34.5724,34.4343
2217,181.839,34.4165,34.495,34.4035
2218,181.819,34.3878,34.4761,34.3741
2219,181.793,34.3595,34.4478,34.3449
2220,181.767,34.3804,34.4491,34.3255
2221,181.734,34.3823,34.4117,34.3076
2222,181.707,34.2365,34.3837,34.2688
2223,181.681,34.2184,34.3656,34.2349
2224,181.654,34.1121,34.328,34.1896
2225,181.634,34.1429,34.2803,34.1565
2226,181.607,34.0662,34.2626,34.1179
2227,181.56,34.1964,34.2357,34.1055
2228,181.539,34.2275,34.1883,34.0972
2229,181.512,34.0531,34.1905,34.0633
2230,181.484,34.1045,34.2126,34.0464
2231,181.457,34.0188,34.1268,34.0138
2232,181.429,34.0414,34.0708,33.9881
2233,181.402,34.0051,34.0934,33.9639
2234,181.367,33.9598,34.0678,33.9358
2235,181.346,33.9624,34.0016,33.9101
2236,181.311,33.9377,33.977,33.8841
2237,181.284,33.8335,33.9612,33.8466
2238,181.254,33.7579,33.9151,33.8027
2239,181.227,33.7914,33.929,33.7751
2240,181.2,33.7563,33.8545,33.743
2241,181.173,33.7409,33.8293,33.714
2242,181.146,33.7354,33.8141,33.6896
2243,181.12,33.7398,33.7595,33.6674
2244,181.093,33.6853,33.7639,33.6418
2245,181.067,33.6798,33.729,33.6186
2246,181.041,33.6446,33.6938,33.5925
2247,181.008,33.6696,33.6794,33.5748
2248,180.969,33.5745,33.6433,33.543
2249,180.937,33.5306,33.6192,33.5097
2250,180.918,33.455,33.5928,33.4708
2251,180.892,33.5773,33.5871,33.4594
2252,180.867,33.6602,33.5323,33.4591
2253,180.842,33.4478,33.5069,33.4235
2254,180.81,33.384,33.5219,33.387
2255,180.792,33.4167,33.4265,33.3576
2256,180.767,33.4306,33.4306,33.3374
2257,180.715,33.346,33.3952,33.3049
2258,180.684,33.4493,33.3902,33.2952
2259,180.655,33.3537,33.3537,33.2697
2260,180.63,33.2294,33.3279,33.2288
2261,180.606,33.2231,33.302,33.1948
2262,180.582,33.2856,33.2561,33.1751
2263,180.558,33.269,33.2592,33.1573
2264,180.534,33.2229,33.2623,33.1363
2265,180.51,33.1667,33.1963,33.1067
2266,180.486,33.1696,33.1696,33.0824
2267,180.463,32.985,33.1723,33.0351
2268,180.439,33.086,33.1451,33.0128
2269,180.392,33.0099,33.138,32.9823
2270,180.368,33.0907,33.1104,32.9693
2271,180.351,33.0919,33.0919,32.9581
2272,180.322,33.0149,33.0543,32.9342
2273,180.299,33.0456,33.0259,32.9185
2274,180.282,32.9477,33.0069,32.8899
2275,180.259,32.9583,32.9879,32.8681
2276,180.199,32.8797,32.9388,32.8341
2277,180.182,32.8599,32.9191,32.8038
2278,180.153,32.9185,32.889,32.7872
2279,180.135,32.859,32.8393,32.7617
2280,180.102,32.7791,32.8383,32.7292
2281,180.084,32.7192,32.8573,32.6964
2282,180.055,32.8265,32.7969,32.6834
2283,180.032,32.7267,32.776,32.6561
2284,180.014,32.637,32.706,32.6165
2285,179.985,32.7832,32.7142,32.6092
2286,179.962,32.6734,32.6931,32.5845
2287,179.944,32.5639,32.6527,32.5459
2288,179.915,32.582,32.651,32.5188
2289,179.897,32.5417,32.6402,32.4911
2290,179.858,32.6486,32.5796,32.4814
2291,179.834,32.4899,32.5786,32.4489
2292,179.81,32.4497,32.5384,32.4148
2293,179.786,32.5476,32.5082,32.4017
2294,179.767,32.5176,32.4782,32.3846
2295,179.737,32.3102,32.4876,32.3395
2296,179.679,32.3496,32.458,32.3078
2297,179.66,32.4089,32.4089,32.2894
2298,179.629,32.291,32.3699,32.2537
2299,179.605,32.3605,32.3704,32.2371
2300,179.573,32.2626,32.3217,32.2051
2301,179.542,32.2538,32.3229,32.179
2302,179.523,32.1856,32.294,32.1464
2303,179.492,32.1082,32.2364,32.1051
2304,179.467,32.1592,32.2183,32.0801
2305,179.448,32.1409,32.2099,32.0575
2306,179.416,32.2124,32.1927,32.0494
2307,179.391,32.1752,32.1555,32.0343
2308,179.365,32.0393,32.0985,31.9974
2309,179.34,32.1108,32.0911,31.9795
2310,179.314,32.0442,32.0344,31.9511
2311,179.277,32.0962,32.0172,31.9356
2312,179.251,31.9705,31.9903,31.9019
2313,179.226,31.8747,32.0029,31.862
2314,179.2,31.8579,31.9269,31.8235
2315,179.181,31.8602,31.9292,31.7947
2316,179.119,31.8641,31.943,31.7726
2317,179.093,31.8081,31.8772,31.7421
2318,179.074,31.7908,31.8204,31.7122
2319,179.042,31.7948,31.8244,31.6898
2320,179.023,31.7381,31.7875,31.6611
2321,178.978,31.6829,31.7521,31.6273
2322,178.953,31.6371,31.7556,31.5944
2323,178.934,31.6399,31.709,31.5665
2324,178.903,31.6545,31.6742,31.5445
2325,178.884,31.6178,31.6474,31.5201
2326,178.854,31.6226,31.6226,31.4999
2327,178.829,31.5279,31.6168,31.469
2328,178.805,31.5322,31.5717,31.4428
2329,178.786,31.6046,31.5453,31.4321
2330,178.762,31.4309,31.5298,31.3955
2331,178.733,31.5649,31.4957,31.3855
2332,178.689,31.3814,31.4803,31.3472
2333,178.672,31.3846,31.4241,31.3148
2334,178.643,31.3106,31.3996,31.2765
2335,178.62,31.3739,31.4135,31.258
2336,178.603,31.3275,31.4066,31.236
2337,178.55,31.3314,31.3908,31.2173
2338,178.528,31.2858,31.3056,31.1898
2339,178.5,31.2706,31.2904,31.165
2340,178.478,31.1852,31.2841,31.1322
2341,178.457,31.3472,31.2581,31.1303
2342,178.426,31.2616,31.2418,31.1136
2343,178.41,31.2046,31.2343,31.0914
2344,178.383,31.2577,31.228,31.0817
2345,178.362,31.0523,31.1712,31.0383
2346,178.347,31.1531,31.1531,31.0198
2347,178.321,31.0962,31.1457,30.9959
2348,178.306,31.0381,31.1372,30.9681
2349,178.281,31.0301,31.0994,30.9427
2350,178.261,31.0312,31.0708,30.9214
2351,178.242,31.0617,31.0221,30.9063
2352,178.223,31.0227,31.0426,30.8899
2353,178.189,30.9638,31.0233,30.8662
2354,178.17,30.9048,30.984,30.8361
2355,178.151,31.0338,30.9942,30.8337
2356,178.133,30.8457,30.9547,30.7997
2357,178.099,30.9644,30.9248,30.7895
2358,178.081,30.8947,30.9244,30.7705
2359,178.063,30.8148,30.9237,30.7435
2360,178.05,30.9528,30.9033,30.7429
2361,178.032,30.8528,30.8726,30.7245
2362,178.009,30.8513,30.8315,30.707
2363,177.979,30.85,30.8302,30.6926
2364,177.965,30.948,30.8193,30.696
2365,177.944,30.8868,30.8075,30.6877
2366,177.931,30.7964,30.7865,30.6657
2367,177.913,30.6858,30.7452,30.6289
2368,177.892,30.8222,30.743,30.6217
2369,177.875,30.6125,30.7016,30.5807
2370,177.862,30.7199,30.6803,30.5648
2371,177.845,30.6287,30.6881,30.5389
2372,177.824,30.6756,30.636,30.5227
2373,177.807,30.5942,30.6437,30.498
2374,177.781,30.5528,30.6221,30.4709
2375,177.76,30.6784,30.6091,30.4685
2376,177.743,30.6264,30.5868,30.4568
2377,177.727,30.5157,30.5652,30.429
2378,177.706,30.6708,30.562,30.4314
2379,177.694,30.5206,30.5404,30.4082
2380,177.672,30.5571,30.5077,30.3936
2381,177.655,30.5447,30.4754,30.3781
2382,177.638,30.4134,30.5024,30.3477
2383,177.621,30.4699,30.4501,30.3296
2384,177.602,30.3789,30.4283,30.2999
2385,177.58,30.4645,30.4447,30.2915
2386,177.563,30.4617,30.4024,30.2814
2387,177.55,30.4894,30.4103,30.2784
2388,177.528,30.3381,30.3876,30.2506
2389,177.515,30.3562,30.3562,30.2301
2390,177.492,30.2941,30.3336,30.203
2391,177.474,30.2426,30.3117,30.1727
2392,177.456,30.3493,30.2999,30.1653
2393,177.438,30.2585,30.2585,30.1424
2394,177.42,30.2371,30.2569,30.1213
2395,177.39,30.2356,30.2356,30.1029
2396,177.365,30.1948,30.1948,30.0793
2397,177.351,30.2237,30.2138,30.0671
2398,177.333,30.1734,30.1635,30.0462
2399,177.314,30.1825,30.1331,30.0294
2400,177.296,30.1127,30.1226,30.0049
2401,177.273,30.1123,30.1222,29.9857
2402,177.259,30.1121,30.1121,29.9703
2403,177.236,30.0035,30.0727,29.9386
2404,177.217,30.142,30.063,29.9351
2405,177.192,30.0337,30.0831,29.9164
2406,177.169,30.0343,30.0343,29.8985
2407,177.154,30.0052,29.9953,29.8775
2408,177.131,30.0554,30.006,29.8696
2409,177.112,30.0662,30.0168,29.8656
2410,177.092,29.9683,29.9485,29.8422
2411,177.073,29.8505,29.9296,29.8047
2412,177.054,29.9897,29.9304,29.7977
2413,177.04,29.931,29.8816,29.7796
2414,177.016,29.8432,29.8926,29.7526
2415,176.992,29.7845,29.8437,29.7192
2416,176.968,29.7853,29.8644,29.6951
2417,176.96,29.8056,29.7759,29.674
2418,176.941,29.8358,29.7568,29.661
2419,176.922,29.7572,29.7572,29.6387
2420,176.908,29.8069,29.7179,29.6266
2421,176.884,29.738,29.6886,29.6042
2422,176.865,29.6295,29.6592,29.5681
2423,176.846,29.6988,29.6494,29.5506
2424,176.826,29.6098,29.6394,29.5226
2425,176.798,29.6294,29.6097,29.5017
2426,176.774,29.6883,29.5796,29.4924
2427,176.754,29.4804,29.5792,29.4527
2428,176.739,29.5887,29.5491,29.4373
2429,176.715,29.4397,29.5484,29.4019
2430,176.7,29.5973,29.5182,29.3974
2431,176.675,29.4285,29.4878,29.3651
2432,176.655,29.4772,29.4674,29.3465
2433,176.634,29.447,29.4568,29.3266
2434,176.613,29.4464,29.3871,29.3062
2435,176.592,29.4459,29.3965,29.291
2436,176.565,29.3468,29.3665,29.2613
2437,176.529,29.4157,29.3663,29.2486
2438,176.513,29.3662,29.307,29.2269
2439,176.486,29.3467,29.3368,29.2089
2440,176.464,29.3372,29.3076,29.1914
2441,176.447,29.3475,29.2388,29.1747
2442,176.42,29.2298,29.2595,29.1445
2443,176.403,29.2305,29.2107,29.1183
2444,176.375,29.2517,29.1924,29.0998
2445,176.352,29.2529,29.1442,29.0822
2446,176.318,29.2246,29.1159,29.0616
2447,176.295,29.2162,29.1668,29.0477
2448,176.278,29.1186,29.0889,29.0164
2449,176.249,29.1208,29.0911,28.9925
2450,176.226,29.1324,29.0632,28.9739
2451,176.202,29.0353,29.0155,28.941
2452,176.179,29.1261,29.0273,28.9305
2453,176.155,29.1083,28.9897,28.9167
2454,176.132,28.9818,28.9126,28.8807
2455,176.108,28.8552,28.9047,28.833
2456,176.081,28.9166,28.9067,28.8061
2457,176.044,28.7901,28.8693,28.7626
2458,176.02,28.8814,28.8319,28.741
2459,176.002,28.794,28.8039,28.7089
2460,175.972,28.8659,28.8066,28.6952
2461,175.954,28.7884,28.7686,28.6699
2462,175.924,28.722,28.7318,28.6372
2463,175.899,28.6846,28.6945,28.6037
2464,175.875,28.6769,28.6868,28.5762
2465,175.851,28.7186,28.6197,28.5568
2466,175.833,28.6905,28.6014,28.5361
2467,175.796,28.6041,28.5844,28.505
2468,175.772,28.6458,28.5666,28.4862
2469,175.748,28.4696,28.5488,28.443
2470,175.723,28.5607,28.5409,28.4234
2471,175.705,28.5622,28.5028,28.406
2472,175.675,28.5944,28.4657,28.3944
2473,175.65,28.5271,28.4478,28.3734
2474,175.626,28.4695,28.42,28.3462
2475,175.602,28.5308,28.3723,28.3313
2476,175.578,28.3643,28.3841,28.2945
2477,175.529,28.4653,28.3663,28.2797
2478,175.501,28.3583,28.2791,28.2452
2479,175.477,28.4295,28.281,28.2299
2480,175.453,28.3325,28.2731,28.2021
2481,175.429,28.2554,28.2256,28.1655
2482,175.405,28.2377,28.2179,28.1342
2483,175.382,28.1804,28.1903,28.0993
2484,175.364,28.2316,28.1622,28.0787
2485,175.335,28.2047,28.0957,28.0537
2486,175.312,28.1377,28.1377,28.0269
2487,175.289,28.14,28.0607,28.0012
2488,175.25,28.1323,28.0926,27.9817
2489,175.227,27.9759,28.0156,27.937
2490,175.204,28.0278,28.0179,27.9111
2491,175.182,27.9607,27.9905,27.8788
2492,175.159,28.0225,27.963,27.8617
2493,175.137,28.0743,27.9355,27.8544
2494,175.115,27.8781,27.9178,27.8168
2495,175.094,27.9101,27.9101,27.7925
2496,175.072,27.8527,27.8726,27.7622
2497,175.037,27.9142,27.8348,27.7454
2498,175.016,27.8367,27.8069,27.7183
2499,174.98,27.8482,27.7689,27.6961
2500,174.964,27.7502,27.7601,27.6633
2501,174.938,27.7719,27.7421,27.6401
2502,174.922,27.6538,27.7332,27.6035
2503,174.897,27.675,27.6849,27.5754
2504,174.876,27.7255,27.656,27.5596
2505,174.856,27.6568,27.6668,27.5374
2506,174.836,27.6377,27.6278,27.5146
2507,174.816,27.5788,27.6085,27.4865
2508,174.796,27.6686,27.6091,27.4789
2509,174.756,27.5799,27.5303,27.4528
2510,174.736,27.5903,27.5407,27.4351
2511,174.717,27.5907,27.5113,27.4194
2512,174.697,27.4521,27.4918,27.3843
2513,174.677,27.4821,27.4623,27.3601
2514,174.657,27.4825,27.4825,27.343
2515,174.643,27.4529,27.4629,27.3239
2516,174.618,27.4135,27.4135,27.2994
2517,174.594,27.3046,27.384,27.2616
2518,174.575,27.4537,27.3446,27.2531
2519,174.556,27.345,27.3549,27.2301
2520,174.523,27.3552,27.3056,27.2101
2521,174.499,27.3457,27.2961,27.1923
2522,174.48,27.3461,27.2965,27.1786
2523,174.461,27.2968,27.2571,27.1575
2524,174.442,27.2574,27.2375,27.1338
2525,174.423,27.1982,27.2379,27.1064
2526,174.404,27.1885,27.2084,27.0819
2527,174.385,27.1988,27.1888,27.0633
2528,174.371,27.1097,27.1593,27.0333
2529,174.348,27.1498,27.1399,27.0151
2530,174.321,27.1402,27.1005,26.9964
2531,174.302,27.1107,27.0908,26.9767
2532,174.283,27.0514,27.0514,26.9496
2533,174.27,27.0516,27.0416,26.9284
2534,174.246,27.0519,26.9923,26.9085
2535,174.228,27.0521,27.0024,26.8939
2536,174.209,26.9728,26.9927,26.8696
2537,174.176,27.0424,26.9432,26.8577
2538,174.158,26.9334,26.9433,26.8314
2539,174.139,27.0329,26.9237,26.8254
2540,174.108,26.9833,26.8741,26.8087
2541,174.094,26.9039,26.8741,26.7837
2542,174.071,26.9038,26.8343,26.7616
2543,174.053,26.9236,26.8442,26.7483
2544,174.034,26.8243,26.8044,26.7198
2545,174.016,26.8242,26.8143,26.6986
2546,173.998,26.9233,26.8042,26.697
2547,173.979,26.7446,26.7546,26.6642
2548,173.961,26.7545,26.7247,26.6387
2549,173.943,26.7546,26.705,26.6178
2550,173.924,26.7646,26.6554,26.5998
2551,173.892,26.7946,26.6457,26.5892
2552,173.873,26.7353,26.6261,26.5704
2553,173.855,26.6561,26.6164,26.5428
2554,173.836,26.6366,26.5969,26.5174
2555,173.818,26.5775,26.5477,26.4853
2556,173.799,26.5382,26.5183,26.4528
2557,173.778,26.5684,26.5188,26.4325
2558,173.76,26.5094,26.4498,26.403
2559,173.746,26.4205,26.4602,26.3676
2560,173.723,26.4013,26.4311,26.3355
2561,173.691,26.3821,26.4019,26.3055
2562,173.673,26.4522,26.4026,26.2935
2563,173.654,26.4627,26.3932,26.285
2564,173.636,26.3343,26.3244,26.2536
2565,173.617,26.3946,26.335,26.2396
2566,173.599,26.3952,26.3356,26.2288
2567,173.581,26.3759,26.3262,26.2167
2568,173.562,26.297,26.287,26.1922
2569,173.544,26.3174,26.2578,26.1745
2570,173.526,26.3179,26.2385,26.1596
2571,173.508,26.3184,26.1992,26.1454
2572,173.477,26.2491,26.1995,26.123
2573,173.454,26.1801,26.1602,26.0922
2574,173.436,26.2399,26.1506,26.0774
2575,173.418,26.1807,26.1211,26.0546
2576,173.4,26.181,26.1015,26.0357
2577,173.384,26.2408,26.0719,26.0285
2578,173.367,26.1416,26.0622,26.0066
2579,173.349,26.1418,26.0623,25.9898
2580,173.331,26.2115,26.0129,25.9841
2581,173.312,26.0726,26.0229,25.9586
2582,173.284,26.013,25.9931,25.9273
2583,173.266,26.0725,25.9831,25.912
2584,173.247,26.0626,25.9633,25.8971
2585,173.234,26.0129,25.9633,25.878
2586,173.211,26.013,25.9137,25.8597
2587,173.193,25.9236,25.9136,25.8316
2588,173.174,25.9831,25.8937,25.818
2589,173.156,25.8143,25.8639,25.7791
2590,173.142,25.9435,25.8442,25.7683
2591,173.118,25.8641,25.8443,25.7473
2592,173.092,25.8644,25.7948,25.7275
2593,173.074,25.8248,25.795,25.706
2594,173.055,25.8351,25.7556,25.6883
2595,173.04,25.8354,25.7361,25.6734
2596,172.996,25.836,25.7168,25.6596
2597,172.977,25.6181,25.7075,25.6144
2598,172.957,25.7179,25.6782,25.5934
2599,172.938,25.8179,25.6093,25.5879
2600,172.918,25.7591,25.6201,25.575
2601,172.899,25.6308,25.5911,25.5429
2602,172.88,25.5224,25.5522,25.4989
2603,172.846,25.6326,25.5432,25.4813
2604,172.826,25.5739,25.5044,25.4559
2605,172.806,25.6544,25.5153,25.4496
2606,172.787,25.4866,0,25.4112
2607,172.767,25.5374,25.448,25.3924
2608,172.747,25.5286,25.4491,25.3765
2609,172.727,25.5,25.4105,25.3569
2610,172.707,25.4714,25.372,25.3346
2611,172.687,25.4727,25.3734,25.3177
2612,172.667,25.484,25.3449,25.3043
2613,172.635,25.4754,25.3363,25.2913
2614,172.615,25.4173,25.298,25.2693
2615,172.594,25.4089,25.3095,25.2518
2616,172.574,25.3608,25.2316,25.2254
